seed_percent,replication,num_seeds,expand_window,reached_in_window,reached_proportion
0.6500000000000001,34,3018,25,4342,0.8625347636074692
0.6500000000000001,35,2812,0,3875,0.7697655939610648
0.6500000000000001,35,2812,1,4088,0.812077870480731
0.6500000000000001,35,2812,2,4164,0.8271752085816448
0.6500000000000001,35,2812,3,4194,0.833134684147795
0.6500000000000001,35,2812,5,4222,0.8386968613428685
0.6500000000000001,35,2812,9,4239,0.8420738974970202
0.6500000000000001,35,2812,15,4240,0.8422725466825586
0.6500000000000001,35,2812,25,4240,0.8422725466825586
0.6500000000000001,36,3350,0,4414,0.8768375049662296
0.6500000000000001,36,3350,1,4606,0.9149781485895908
0.6500000000000001,36,3350,2,4656,0.9249106078665077
0.6500000000000001,36,3350,3,4690,0.9316646801748113
0.6500000000000001,36,3350,5,4718,0.9372268573698848
0.6500000000000001,36,3350,9,4730,0.9396106475963448
0.6500000000000001,36,3350,15,4733,0.9402065951529599
0.6500000000000001,36,3350,25,4733,0.9402065951529599
0.6500000000000001,37,3213,0,4267,0.8476360746920938
0.6500000000000001,37,3213,1,4426,0.8792212951926897
0.6500000000000001,37,3213,2,4483,0.890544298768375
0.6500000000000001,37,3213,3,4510,0.8959078267779103
0.6500000000000001,37,3213,5,4541,0.9020659515295987
0.6500000000000001,37,3213,9,4568,0.9074294795391339
0.6500000000000001,37,3213,15,4569,0.9076281287246722
0.6500000000000001,37,3213,25,4569,0.9076281287246722
0.6500000000000001,38,3280,0,4149,0.8241954707985697
0.6500000000000001,38,3280,1,4352,0.8645212554628526
0.6500000000000001,38,3280,2,4392,0.8724672228843862
0.6500000000000001,38,3280,3,4411,0.8762415574096146
0.6500000000000001,38,3280,5,4424,0.878823996821613
0.6500000000000001,38,3280,9,4442,0.8823996821613032
0.6500000000000001,38,3280,15,4444,0.8827969805323799
0.6500000000000001,38,3280,25,4444,0.8827969805323799
0.6500000000000001,39,3250,0,4277,0.8496225665474771
0.6500000000000001,39,3250,1,4446,0.8831942789034565
0.6500000000000001,39,3250,2,4502,0.8943186332936035
0.6500000000000001,39,3250,3,4540,0.9018673023440604
0.6500000000000001,39,3250,5,4585,0.9108065156932856
0.6500000000000001,39,3250,9,4591,0.9119984108065157
0.6500000000000001,39,3250,15,4592,0.912197059992054
0.6500000000000001,39,3250,25,4592,0.912197059992054
0.6500000000000001,40,2912,0,3992,0.7930075486690504
0.6500000000000001,40,2912,1,4156,0.8255860150973381
0.6500000000000001,40,2912,2,4206,0.8355184743742551
0.6500000000000001,40,2912,3,4238,0.841875248311482
0.6500000000000001,40,2912,5,4260,0.8462455303933254
0.6500000000000001,40,2912,9,4276,0.8494239173619388
0.6500000000000001,40,2912,15,4282,0.8506158124751688
0.6500000000000001,40,2912,25,4282,0.8506158124751688
0.6500000000000001,41,3315,0,4341,0.8623361144219309
0.6500000000000001,41,3315,1,4558,0.9054429876837505
0.6500000000000001,41,3315,2,4616,0.9169646404449742
0.6500000000000001,41,3315,3,4639,0.921533571712356
0.6500000000000001,41,3315,5,4654,0.9245133094954311
0.6500000000000001,41,3315,9,4687,0.9310687326181962
0.6500000000000001,41,3315,15,4698,0.933253873659118
0.6500000000000001,41,3315,25,4699,0.9334525228446563
0.6500000000000001,42,2932,0,3883,0.7713547874453714
0.6500000000000001,42,2932,1,4067,0.8079062375844259
0.6500000000000001,42,2932,2,4114,0.8172427493047278
0.6500000000000001,42,2932,3,4145,0.8234008740564164
0.6500000000000001,42,2932,5,4166,0.8275725069527214
0.6500000000000001,42,2932,9,4187,0.8317441398490266
0.6500000000000001,42,2932,15,4189,0.8321414382201033
0.6500000000000001,42,2932,25,4189,0.8321414382201033
0.6500000000000001,43,3457,0,4434,0.8808104886769964
0.6500000000000001,43,3457,1,4608,0.9153754469606674
0.6500000000000001,43,3457,2,4669,0.9274930472785061
0.6500000000000001,43,3457,3,4694,0.9324592769169646
0.6500000000000001,43,3457,5,4736,0.9408025427095749
0.6500000000000001,43,3457,9,4754,0.944378228049265
0.6500000000000001,43,3457,15,4756,0.9447755264203417
0.6500000000000001,43,3457,25,4756,0.9447755264203417
0.6500000000000001,44,2985,0,4078,0.8100913786253476
0.6500000000000001,44,2985,1,4277,0.8496225665474771
0.6500000000000001,44,2985,2,4321,0.8583631307111641
0.6500000000000001,44,2985,3,4353,0.864719904648391
0.6500000000000001,44,2985,5,4390,0.8720699245133094
0.6500000000000001,44,2985,9,4410,0.8760429082240763
0.6500000000000001,44,2985,15,4413,0.8766388557806913
0.6500000000000001,44,2985,25,4414,0.8768375049662296
0.6500000000000001,45,3120,0,4069,0.8083035359555025
0.6500000000000001,45,3120,1,4262,0.8466428287644021
0.6500000000000001,45,3120,2,4326,0.8593563766388558
0.6500000000000001,45,3120,3,4365,0.8671036948748511
0.6500000000000001,45,3120,5,4380,0.8700834326579261
0.6500000000000001,45,3120,9,4397,0.8734604688120778
0.6500000000000001,45,3120,15,4403,0.8746523639253079
0.6500000000000001,45,3120,25,4404,0.8748510131108462
0.6500000000000001,46,3248,0,4231,0.8404847040127136
0.6500000000000001,46,3248,1,4403,0.8746523639253079
0.6500000000000001,46,3248,2,4462,0.88637266587207
0.6500000000000001,46,3248,3,4492,0.89233214143822015
0.6500000000000001,46,3248,5,4531,0.9000794596742153
0.6500000000000001,46,3248,9,4551,0.9040524433849821
0.6500000000000001,46,3248,15,4554,0.9046483909415971
0.6500000000000001,46,3248,25,4556,0.9050456893126738
0.6500000000000001,47,3146,0,4164,0.8271752085816448
0.6500000000000001,47,3146,1,4321,0.8583631307111641
0.6500000000000001,47,3146,2,4370,0.8680969408025427
0.6500000000000001,47,3146,3,4392,0.8724672228843862
0.6500000000000001,47,3146,5,4413,0.8766388557806913
0.6500000000000001,47,3146,9,4426,0.8792212951926897
0.6500000000000001,47,3146,15,4429,0.8798172427493047
0.6500000000000001,47,3146,25,4429,0.8798172427493047
0.6500000000000001,48,2931,0,3926,0.77989670242352
0.6500000000000001,48,2931,1,4169,0.8281684545093365
0.6500000000000001,48,2931,2,4253,0.844854986094557
0.6500000000000001,48,2931,3,4278,0.8498212157330155
0.6500000000000001,48,2931,5,4309,0.855979340484704
0.6500000000000001,48,2931,9,4333,0.8607469209376242
0.6500000000000001,48,2931,15,4339,0.8619388160508542
0.6500000000000001,48,2931,25,4339,0.8619388160508542
0.6500000000000001,49,3360,0,4419,0.8778307508939214
0.6500000000000001,49,3360,1,4599,0.9135876042908224
0.6500000000000001,49,3360,2,4656,0.9249106078665077
0.6500000000000001,49,3360,3,4681,0.9298768375049662
0.6500000000000001,49,3360,5,4692,0.932061978545888
0.6500000000000001,49,3360,9,4701,0.933849821215733
0.6500000000000001,49,3360,15,4708,0.9352403655145014
0.6500000000000001,49,3360,25,4708,0.9352403655145014
0.6500000000000001,50,2837,0,3943,0.7832737385776718
0.6500000000000001,50,2837,1,4133,0.8210170838299563
0.6500000000000001,50,2837,2,4195,0.8333333333333334
0.6500000000000001,50,2837,3,4220,0.8382995629717919
0.6500000000000001,50,2837,5,4238,0.841875248311482
0.6500000000000001,50,2837,9,4253,0.844854986094557
0.6500000000000001,50,2837,15,4258,0.8458482320222487
0.6500000000000001,50,2837,25,4258,0.8458482320222487
0.7000000000000001,1,3840,0,4630,0.919745729042511
0.7000000000000001,1,3840,1,4755,0.9445768772348033
0.7000000000000001,1,3840,2,4777,0.9489471593166467
0.7000000000000001,1,3840,3,4796,0.9527214938418752
0.7000000000000001,1,3840,5,4823,0.9580850218514104
0.7000000000000001,1,3840,9,4831,0.9596742153357172
0.7000000000000001,1,3840,15,4835,0.9604688120778705
0.7000000000000001,1,3840,25,4836,0.9606674612634089
0.7000000000000001,2,3709,0,4507,0.8953118792212952
0.7000000000000001,2,3709,1,4645,0.922725466825586
0.7000000000000001,2,3709,2,4705,0.9346444179578863
0.7000000000000001,2,3709,3,4717,0.9370282081843464
0.7000000000000001,2,3709,5,4723,0.9382201032975764
0.7000000000000001,2,3709,9,4732,0.9400079459674215
0.7000000000000001,2,3709,15,4734,0.9404052443384983
0.7000000000000001,2,3709,25,4734,0.9404052443384983
0.7000000000000001,3,3597,0,4462,0.88637266587207
0.7000000000000001,3,3597,1,4622,0.9181565355582042
0.7000000000000001,3,3597,2,4666,0.9268970997218912
0.7000000000000001,3,3597,3,4687,0.9310687326181962
0.7000000000000001,3,3597,5,4700,0.9336511720301947
0.7000000000000001,3,3597,9,4712,0.9360349622566547
0.7000000000000001,3,3597,15,4718,0.9372268573698848
0.7000000000000001,3,3597,25,4718,0.9372268573698848
0.7000000000000001,4,3659,0,4493,0.8925307906237584
0.7000000000000001,4,3659,1,4620,0.9177592371871275
0.7000000000000001,4,3659,2,4666,0.9268970997218912
0.7000000000000001,4,3659,3,4686,0.930870083432658
0.7000000000000001,4,3659,5,4705,0.9346444179578863
0.7000000000000001,4,3659,9,4721,0.9378228049264998
0.7000000000000001,4,3659,15,4724,0.9384187524831148
0.7000000000000001,4,3659,25,4724,0.9384187524831148
0.7000000000000001,5,3242,0,4225,0.8392928088994835
0.7000000000000001,5,3242,1,4362,0.866507747318236
0.7000000000000001,5,3242,2,4402,0.8744537147397695
0.7000000000000001,5,3242,3,4412,0.876440206595153
0.7000000000000001,5,3242,5,4432,0.8804131903059197
0.7000000000000001,5,3242,9,4442,0.8823996821613032
0.7000000000000001,5,3242,15,4445,0.8829956297179181
0.7000000000000001,5,3242,25,4445,0.8829956297179181
0.7000000000000001,6,3117,0,4178,0.8299562971791815
0.7000000000000001,6,3117,1,4353,0.864719904648391
0.7000000000000001,6,3117,2,4408,0.8756456098529996
0.7000000000000001,6,3117,3,4428,0.8796185935637664
0.7000000000000001,6,3117,5,4447,0.8833929280889948
0.7000000000000001,6,3117,9,4468,0.8875645609853
0.7000000000000001,6,3117,15,4474,0.88875645609853
0.7000000000000001,6,3117,25,4474,0.88875645609853
0.7000000000000001,7,3590,0,4337,0.8615415176797775
0.7000000000000001,7,3590,1,4511,0.8961064759634485
0.7000000000000001,7,3590,2,4564,0.9066348827969806
0.7000000000000001,7,3590,3,4583,0.910409217322209
0.7000000000000001,7,3590,5,4611,0.9159713945172825
0.7000000000000001,7,3590,9,4647,0.9231227651966627
0.7000000000000001,7,3590,15,4655,0.9247119586809694
0.7000000000000001,7,3590,25,4657,0.925109257052046
0.7000000000000001,8,3667,0,4467,0.8873659117997617
0.7000000000000001,8,3667,1,4636,0.920937624155741
0.7000000000000001,8,3667,2,4680,0.929678188319428
0.7000000000000001,8,3667,3,4710,0.9356376638855781
0.7000000000000001,8,3667,5,4738,0.9411998410806516
0.7000000000000001,8,3667,9,4752,0.9439809296781884
0.7000000000000001,8,3667,15,4755,0.9445768772348033
0.7000000000000001,8,3667,25,4756,0.9447755264203417
0.7000000000000001,9,3548,0,4478,0.8895510528406834
0.7000000000000001,9,3548,1,4645,0.922725466825586
0.7000000000000001,9,3548,2,4688,0.9312673818037346
0.7000000000000001,9,3548,3,4711,0.9358363130711164
0.7000000000000001,9,3548,5,4728,0.9392133492252682
0.7000000000000001,9,3548,9,4739,0.9413984902661899
0.7000000000000001,9,3548,15,4742,0.9419944378228049
0.7000000000000001,9,3548,25,4742,0.9419944378228049
0.7000000000000001,10,3550,0,4425,0.8790226460071514
0.7000000000000001,10,3550,1,4578,0.9094159713945172
0.7000000000000001,10,3550,2,4629,0.9195470798569726
0.7000000000000001,10,3550,3,4642,0.922129519268971
0.7000000000000001,10,3550,5,4649,0.9235200635677394
0.7000000000000001,10,3550,9,4661,0.9259038537941995
0.7000000000000001,10,3550,15,4663,0.9263011521652761
0.7000000000000001,10,3550,25,4664,0.9264998013508144
0.7000000000000001,11,3178,0,4157,0.8257846642828764
0.7000000000000001,11,3178,1,4331,0.8603496225665475
0.7000000000000001,11,3178,2,4384,0.8708780294000794
0.7000000000000001,11,3178,3,4403,0.8746523639253079
0.7000000000000001,11,3178,5,4424,0.878823996821613
0.7000000000000001,11,3178,9,4443,0.8825983313468415
0.7000000000000001,11,3178,15,4448,0.8835915772745332
0.7000000000000001,11,3178,25,4448,0.8835915772745332
0.7000000000000001,12,3355,0,4249,0.8440603893524037
0.7000000000000001,12,3355,1,4424,0.878823996821613
0.7000000000000001,12,3355,2,4477,0.889352403655145
0.7000000000000001,12,3355,3,4503,0.8945172824791419
0.7000000000000001,12,3355,5,4512,0.8963051251489869
0.7000000000000001,12,3355,9,4517,0.8972983710766785
0.7000000000000001,12,3355,15,4517,0.8972983710766785
0.7000000000000001,12,3355,25,4517,0.8972983710766785
0.7000000000000001,13,3778,0,4534,0.9006754072308304
0.7000000000000001,13,3778,1,4668,0.9272943980929678
0.7000000000000001,13,3778,2,4711,0.9358363130711164
0.7000000000000001,13,3778,3,4732,0.9400079459674215
0.7000000000000001,13,3778,5,4743,0.9421930870083433
0.7000000000000001,13,3778,9,4753,0.9441795788637266
0.7000000000000001,13,3778,15,4756,0.9447755264203417
0.7000000000000001,13,3778,25,4756,0.9447755264203417
0.7000000000000001,14,3668,0,4503,0.8945172824791419
0.7000000000000001,14,3668,1,4665,0.9266984505363528
0.7000000000000001,14,3668,2,4700,0.9336511720301947
0.7000000000000001,14,3668,3,4721,0.9378228049264998
0.7000000000000001,14,3668,5,4748,0.9431863329360349
0.7000000000000001,14,3668,9,4758,0.9451728247914184
0.7000000000000001,14,3668,15,4759,0.9453714739769566
0.7000000000000001,14,3668,25,4759,0.9453714739769566
0.7000000000000001,15,3334,0,4253,0.844854986094557
0.7000000000000001,15,3334,1,4433,0.880611839491458
0.7000000000000001,15,3334,2,4488,0.8915375446960667
0.7000000000000001,15,3334,3,4507,0.8953118792212952
0.7000000000000001,15,3334,5,4537,0.9012713547874454
0.7000000000000001,15,3334,9,4548,0.9034564958283671
0.7000000000000001,15,3334,15,4554,0.9046483909415971
0.7000000000000001,15,3334,25,4554,0.9046483909415971
0.7000000000000001,16,3257,0,4151,0.8245927691696464
0.7000000000000001,16,3257,1,4317,0.8575685339690108
0.7000000000000001,16,3257,2,4350,0.8641239570917759
0.7000000000000001,16,3257,3,4379,0.8698847834723877
0.7000000000000001,16,3257,5,4395,0.8730631704410012
0.7000000000000001,16,3257,9,4409,0.8758442590385379
0.7000000000000001,16,3257,15,4414,0.8768375049662296
0.7000000000000001,16,3257,25,4414,0.8768375049662296
0.7000000000000001,17,3498,0,4340,0.8621374652363926
0.7000000000000001,17,3498,1,4462,0.88637266587207
0.7000000000000001,17,3498,2,4496,0.8931267381803735
0.7000000000000001,17,3498,3,4525,0.8988875645609853
0.7000000000000001,17,3498,5,4560,0.9058402860548271
0.7000000000000001,17,3498,9,4576,0.9090186730234406
0.7000000000000001,17,3498,15,4582,0.9102105681366707
0.7000000000000001,17,3498,25,4583,0.910409217322209
0.7000000000000001,18,3763,0,4543,0.9024632499006754
0.7000000000000001,18,3763,1,4701,0.933849821215733
0.7000000000000001,18,3763,2,4740,0.9415971394517283
0.7000000000000001,18,3763,3,4757,0.94497417560588
0.7000000000000001,18,3763,5,4772,0.9479539133889551
0.7000000000000001,18,3763,9,4783,0.9501390544298768
0.7000000000000001,18,3763,15,4783,0.9501390544298768
0.7000000000000001,18,3763,25,4783,0.9501390544298768
0.7000000000000001,19,3212,0,4079,0.810290027810886
0.7000000000000001,19,3212,1,4249,0.8440603893524037
0.7000000000000001,19,3212,2,4295,0.8531982518871672
0.7000000000000001,19,3212,3,4315,0.8571712355979341
0.7000000000000001,19,3212,5,4323,0.8587604290822408
0.7000000000000001,19,3212,9,4333,0.8607469209376242
0.7000000000000001,19,3212,15,4336,0.8613428684942391
0.7000000000000001,19,3212,25,4337,0.8615415176797775
0.7000000000000001,20,3703,0,4517,0.8972983710766785
0.7000000000000001,20,3703,1,4664,0.9264998013508144
0.7000000000000001,20,3703,2,4689,0.9314660309892729
0.7000000000000001,20,3703,3,4719,0.9374255065554231
0.7000000000000001,20,3703,5,4731,0.9398092967818832
0.7000000000000001,20,3703,9,4749,0.9433849821215733
0.7000000000000001,20,3703,15,4753,0.9441795788637266
0.7000000000000001,20,3703,25,4754,0.944378228049265
0.7000000000000001,21,3590,0,4402,0.8744537147397695
0.7000000000000001,21,3590,1,4545,0.9028605482717521
0.7000000000000001,21,3590,2,4584,0.9106078665077473
0.7000000000000001,21,3590,3,4622,0.9181565355582042
0.7000000000000001,21,3590,5,4656,0.9249106078665077
0.7000000000000001,21,3590,9,4680,0.929678188319428
0.7000000000000001,21,3590,15,4683,0.9302741358760429
0.7000000000000001,21,3590,25,4685,0.9306714342471196
0.7000000000000001,22,3037,0,4008,0.7961859356376639
0.7000000000000001,22,3037,1,4205,0.8353198251887167
0.7000000000000001,22,3037,2,4287,0.8516090584028605
0.7000000000000001,22,3037,3,4337,0.8615415176797775
0.7000000000000001,22,3037,5,4373,0.8686928883591577
0.7000000000000001,22,3037,9,4382,0.8704807310290028
0.7000000000000001,22,3037,15,4385,0.8710766785856178
0.7000000000000001,22,3037,25,4385,0.8710766785856178
0.7000000000000001,23,3299,0,4178,0.8299562971791815
0.7000000000000001,23,3299,1,4323,0.8587604290822408
0.7000000000000001,23,3299,2,4366,0.8673023440603893
0.7000000000000001,23,3299,3,4383,0.8706793802145412
0.7000000000000001,23,3299,5,4397,0.8734604688120778
0.7000000000000001,23,3299,9,4409,0.8758442590385379
0.7000000000000001,23,3299,15,4411,0.8762415574096146
0.7000000000000001,23,3299,25,4411,0.8762415574096146
0.7000000000000001,24,3663,0,4460,0.8859753675009933
0.7000000000000001,24,3663,1,4598,0.9133889551052841
0.7000000000000001,24,3663,2,4624,0.9185538339292809
0.7000000000000001,24,3663,3,4639,0.921533571712356
0.7000000000000001,24,3663,5,4652,0.9241160111243544
0.7000000000000001,24,3663,9,4670,0.9276916964640445
0.7000000000000001,24,3663,15,4675,0.9286849423917362
0.7000000000000001,24,3663,25,4677,0.9290822407628129
0.7000000000000001,25,3532,0,4321,0.8583631307111641
0.7000000000000001,25,3532,1,4481,0.8901470003972983
0.7000000000000001,25,3532,2,4521,0.898092967818832
0.7000000000000001,25,3532,3,4550,0.9038537941994438
0.7000000000000001,25,3532,5,4565,0.9068335319825189
0.7000000000000001,25,3532,9,4572,0.9082240762812872
0.7000000000000001,25,3532,15,4575,0.9088200238379023
0.7000000000000001,25,3532,25,4575,0.9088200238379023
0.7000000000000001,26,3732,0,4554,0.9046483909415971
0.7000000000000001,26,3732,1,4710,0.9356376638855781
0.7000000000000001,26,3732,2,4746,0.9427890345649583
0.7000000000000001,26,3732,3,4764,0.9463647199046484
0.7000000000000001,26,3732,5,4773,0.9481525625744934
0.7000000000000001,26,3732,9,4784,0.9503377036154151
0.7000000000000001,26,3732,15,4787,0.9509336511720302
0.7000000000000001,26,3732,25,4787,0.9509336511720302
0.7000000000000001,27,3221,0,4150,0.824394119984108
0.7000000000000001,27,3221,1,4304,0.8549860945570124
0.7000000000000001,27,3221,2,4338,0.8617401668653158
0.7000000000000001,27,3221,3,4366,0.8673023440603893
0.7000000000000001,27,3221,5,4382,0.8704807310290028
0.7000000000000001,27,3221,9,4400,0.8740564163686929
0.7000000000000001,27,3221,15,4403,0.8746523639253079
0.7000000000000001,27,3221,25,4403,0.8746523639253079
0.7000000000000001,28,3392,0,4327,0.8595550258243941
0.7000000000000001,28,3392,1,4505,0.8949145808502185
0.7000000000000001,28,3392,2,4567,0.9072308303535955
0.7000000000000001,28,3392,3,4584,0.9106078665077473
0.7000000000000001,28,3392,5,4605,0.9147794994040525
