seed_percent,replication,num_seeds_used,num_seeds_found,expand_window,reached_in_window,reached_proportion
0.9500000000000001,2,11058,397,25,1701,0.33736612455374854
0.9500000000000001,3,11058,385,0,1173,0.23264577548591828
0.9500000000000001,3,11058,385,1,1472,0.29194763982546607
0.9500000000000001,3,11058,385,2,1544,0.30622768742562473
0.9500000000000001,3,11058,385,3,1582,0.3137643792145974
0.9500000000000001,3,11058,385,5,1616,0.32050773502578345
0.9500000000000001,3,11058,385,9,1640,0.325267750892503
0.9500000000000001,3,11058,385,15,1647,0.3266560888536295
0.9500000000000001,3,11058,385,25,1648,0.32685442284807614
0.9500000000000001,4,11058,399,0,1219,0.24176913923046411
0.9500000000000001,4,11058,399,1,1525,0.30245934153113846
0.9500000000000001,4,11058,399,2,1621,0.32149940499801666
0.9500000000000001,4,11058,399,3,1665,0.3302261007536692
0.9500000000000001,4,11058,399,5,1707,0.3385561285204284
0.9500000000000001,4,11058,399,9,1732,0.3435144783815946
0.9500000000000001,4,11058,399,15,1739,0.34490281634272113
0.9500000000000001,4,11058,399,25,1740,0.3451011503371678
0.9500000000000001,5,11058,356,0,1137,0.22550575168583895
0.9500000000000001,5,11058,356,1,1436,0.28480761602538673
0.9500000000000001,5,11058,356,2,1503,0.2980959936533122
0.9500000000000001,5,11058,356,3,1542,0.30583101943673147
0.9500000000000001,5,11058,356,5,1583,0.313962713209044
0.9500000000000001,5,11058,356,9,1602,0.31773105910353033
0.9500000000000001,5,11058,356,15,1608,0.31892106307021023
0.9500000000000001,5,11058,356,25,1608,0.31892106307021023
0.9500000000000001,6,11058,392,0,1183,0.23462911543038475
0.9500000000000001,6,11058,392,1,1483,0.29412931376437923
0.9500000000000001,6,11058,392,2,1548,0.30702102340341136
0.9500000000000001,6,11058,392,3,1592,0.31574771915906386
0.9500000000000001,6,11058,392,5,1634,0.3240777469258231
0.9500000000000001,6,11058,392,9,1658,0.3288377627925426
0.9500000000000001,6,11058,392,15,1665,0.3302261007536692
0.9500000000000001,6,11058,392,25,1666,0.33042443474811584
0.9500000000000001,7,11058,398,0,1226,0.24315747719159064
0.9500000000000001,7,11058,398,1,1532,0.303847679492265
0.9500000000000001,7,11058,398,2,1611,0.3195160650535502
0.9500000000000001,7,11058,398,3,1656,0.32844109480364936
0.9500000000000001,7,11058,398,5,1698,0.3367711225704086
0.9500000000000001,7,11058,398,9,1723,0.34172947243157475
0.9500000000000001,7,11058,398,15,1730,0.3431178103927013
0.9500000000000001,7,11058,398,25,1731,0.34331614438714797
0.9500000000000001,8,11058,398,0,1207,0.23938913129710432
0.9500000000000001,8,11058,398,1,1501,0.29769932566441887
0.9500000000000001,8,11058,398,2,1576,0.3125743752479175
0.9500000000000001,8,11058,398,3,1617,0.3207060690202301
0.9500000000000001,8,11058,398,5,1658,0.3288377627925426
0.9500000000000001,8,11058,398,9,1682,0.3335977786592622
0.9500000000000001,8,11058,398,15,1689,0.33498611662038874
0.9500000000000001,8,11058,398,25,1690,0.33518445061483537
0.9500000000000001,9,11058,394,0,1212,0.24038080126933756
0.9500000000000001,9,11058,394,1,1526,0.3026576755255851
0.9500000000000001,9,11058,394,2,1605,0.3183260610868703
0.9500000000000001,9,11058,394,3,1649,0.32705275684252283
0.9500000000000001,9,11058,394,5,1693,0.3357794525981753
0.9500000000000001,9,11058,394,9,1718,0.34073780245934154
0.9500000000000001,9,11058,394,15,1725,0.34212614042046807
0.9500000000000001,9,11058,394,25,1726,0.3423244744149147
0.9500000000000001,10,11058,404,0,1209,0.2397857992859976
0.9500000000000001,10,11058,404,1,1519,0.30126933756445856
0.9500000000000001,10,11058,404,2,1595,0.3163427211424038
0.9500000000000001,10,11058,404,3,1639,0.32506941689805635
0.9500000000000001,10,11058,404,5,1681,0.3333994446648155
0.9500000000000001,10,11058,404,9,1705,0.3381594605315351
0.9500000000000001,10,11058,404,15,1712,0.33954779849266165
0.9500000000000001,10,11058,404,25,1713,0.3397461324871083
0.9500000000000001,11,11058,391,0,1166,0.23125743752479175
0.9500000000000001,11,11058,391,1,1500,0.29750099166997224
0.9500000000000001,11,11058,391,2,1599,0.3171360571201904
0.9500000000000001,11,11058,391,3,1643,0.32586275287584293
0.9500000000000001,11,11058,391,5,1685,0.33419278064260216
0.9500000000000001,11,11058,391,9,1709,0.3389527965093217
0.9500000000000001,11,11058,391,15,1716,0.3403411344704482
0.9500000000000001,11,11058,391,25,1717,0.34053946846489486
0.9500000000000001,12,11058,356,0,1147,0.22748909163030542
0.9500000000000001,12,11058,356,1,1444,0.28639428798095995
0.9500000000000001,12,11058,356,2,1538,0.3050376834589449
0.9500000000000001,12,11058,356,3,1581,0.31356604522015075
0.9500000000000001,12,11058,356,5,1623,0.32189607298691
0.9500000000000001,12,11058,356,9,1648,0.32685442284807614
0.9500000000000001,12,11058,356,15,1655,0.32824276080920267
0.9500000000000001,12,11058,356,25,1656,0.32844109480364936
0.9500000000000001,13,11058,395,0,1212,0.24038080126933756
0.9500000000000001,13,11058,395,1,1491,0.2957159857199524
0.9500000000000001,13,11058,395,2,1562,0.3097976993256644
0.9500000000000001,13,11058,395,3,1606,0.3185243950813169
0.9500000000000001,13,11058,395,5,1647,0.3266560888536295
0.9500000000000001,13,11058,395,9,1672,0.33161443871479573
0.9500000000000001,13,11058,395,15,1679,0.33300277667592226
0.9500000000000001,13,11058,395,25,1680,0.3332011106703689
0.9500000000000001,14,11058,401,0,1221,0.2421658072193574
0.9500000000000001,14,11058,401,1,1525,0.30245934153113846
0.9500000000000001,14,11058,401,2,1604,0.31812772709242365
0.9500000000000001,14,11058,401,3,1649,0.32705275684252283
0.9500000000000001,14,11058,401,5,1691,0.33538278460928206
0.9500000000000001,14,11058,401,9,1715,0.3401428004760016
0.9500000000000001,14,11058,401,15,1722,0.3415311384371281
0.9500000000000001,14,11058,401,25,1723,0.34172947243157475
0.9500000000000001,15,11058,402,0,1221,0.2421658072193574
0.9500000000000001,15,11058,402,1,1531,0.3036493454978183
0.9500000000000001,15,11058,402,2,1608,0.31892106307021023
0.9500000000000001,15,11058,402,3,1648,0.32685442284807614
0.9500000000000001,15,11058,402,5,1689,0.33498611662038874
0.9500000000000001,15,11058,402,9,1714,0.33994446648155496
0.9500000000000001,15,11058,402,15,1721,0.3413328044426815
0.9500000000000001,15,11058,402,25,1722,0.3415311384371281
0.9500000000000001,16,11058,399,0,1217,0.2413724712415708
0.9500000000000001,16,11058,399,1,1526,0.3026576755255851
0.9500000000000001,16,11058,399,2,1596,0.31654105513685044
0.9500000000000001,16,11058,399,3,1639,0.32506941689805635
0.9500000000000001,16,11058,399,5,1681,0.3333994446648155
0.9500000000000001,16,11058,399,9,1706,0.33835779452598175
0.9500000000000001,16,11058,399,15,1713,0.3397461324871083
0.9500000000000001,16,11058,399,25,1714,0.33994446648155496
0.9500000000000001,17,11058,402,0,1219,0.24176913923046411
0.9500000000000001,17,11058,402,1,1531,0.3036493454978183
0.9500000000000001,17,11058,402,2,1607,0.3187227290757636
0.9500000000000001,17,11058,402,3,1651,0.3274494248314161
0.9500000000000001,17,11058,402,5,1693,0.3357794525981753
0.9500000000000001,17,11058,402,9,1718,0.34073780245934154
0.9500000000000001,17,11058,402,15,1725,0.34212614042046807
0.9500000000000001,17,11058,402,25,1726,0.3423244744149147
0.9500000000000001,18,11058,401,0,1216,0.24117413724712417
0.9500000000000001,18,11058,401,1,1529,0.30325267750892504
0.9500000000000001,18,11058,401,2,1606,0.3185243950813169
0.9500000000000001,18,11058,401,3,1650,0.32725109083696946
0.9500000000000001,18,11058,401,5,1692,0.3355811186037287
0.9500000000000001,18,11058,401,9,1717,0.34053946846489486
0.9500000000000001,18,11058,401,15,1724,0.34192780642602144
0.9500000000000001,18,11058,401,25,1725,0.34212614042046807
0.9500000000000001,19,11058,379,0,1167,0.2314557715192384
0.9500000000000001,19,11058,379,1,1451,0.2877826259420865
0.9500000000000001,19,11058,379,2,1524,0.3022610075366918
0.9500000000000001,19,11058,379,3,1557,0.30880602935343116
0.9500000000000001,19,11058,379,5,1599,0.3171360571201904
0.9500000000000001,19,11058,379,9,1624,0.3220944069813566
0.9500000000000001,19,11058,379,15,1631,0.32348274494248314
0.9500000000000001,19,11058,379,25,1632,0.32368107893692977
0.9500000000000001,20,11058,404,0,1222,0.24236414121380404
0.9500000000000001,20,11058,404,1,1517,0.30087266957556524
0.9500000000000001,20,11058,404,2,1592,0.31574771915906386
0.9500000000000001,20,11058,404,3,1635,0.3242760809202697
0.9500000000000001,20,11058,404,5,1677,0.33260610868702895
0.9500000000000001,20,11058,404,9,1702,0.33756445854819517
0.9500000000000001,20,11058,404,15,1709,0.3389527965093217
0.9500000000000001,20,11058,404,25,1710,0.33915113050376833
0.9500000000000001,21,11058,409,0,1243,0.24652915509718365
0.9500000000000001,21,11058,409,1,1556,0.3086076953589845
0.9500000000000001,21,11058,409,2,1633,0.32387941293137645
0.9500000000000001,21,11058,409,3,1677,0.33260610868702895
0.9500000000000001,21,11058,409,5,1719,0.3409361364537882
0.9500000000000001,21,11058,409,9,1744,0.3458944863149544
0.9500000000000001,21,11058,409,15,1751,0.3472828242760809
0.9500000000000001,21,11058,409,25,1752,0.34748115827052756
0.9500000000000001,22,11058,389,0,1203,0.23859579531931774
0.9500000000000001,22,11058,389,1,1509,0.2992859976199921
0.9500000000000001,22,11058,389,2,1584,0.3141610472034907
0.9500000000000001,22,11058,389,3,1627,0.32268940896469656
0.9500000000000001,22,11058,389,5,1666,0.33042443474811584
0.9500000000000001,22,11058,389,9,1685,0.33419278064260216
0.9500000000000001,22,11058,389,15,1692,0.3355811186037287
0.9500000000000001,22,11058,389,25,1693,0.3357794525981753
0.9500000000000001,23,11058,392,0,1186,0.2352241174137247
0.9500000000000001,23,11058,392,1,1496,0.29670765569218566
0.9500000000000001,23,11058,392,2,1575,0.31237604125347085
0.9500000000000001,23,11058,392,3,1620,0.32130107100357
0.9500000000000001,23,11058,392,5,1662,0.32963109877032926
0.9500000000000001,23,11058,392,9,1687,0.3345894486314954
0.9500000000000001,23,11058,392,15,1694,0.33597778659262195
0.9500000000000001,23,11058,392,25,1695,0.33617612058706864
0.9500000000000001,24,11058,395,0,1214,0.24077746925823085
0.9500000000000001,24,11058,395,1,1525,0.30245934153113846
0.9500000000000001,24,11058,395,2,1599,0.3171360571201904
0.9500000000000001,24,11058,395,3,1640,0.325267750892503
0.9500000000000001,24,11058,395,5,1678,0.33280444268147563
0.9500000000000001,24,11058,395,9,1702,0.33756445854819517
0.9500000000000001,24,11058,395,15,1709,0.3389527965093217
0.9500000000000001,24,11058,395,25,1710,0.33915113050376833
0.9500000000000001,25,11058,387,0,1190,0.2360174533915113
0.9500000000000001,25,11058,387,1,1488,0.29512098373661244
0.9500000000000001,25,11058,387,2,1563,0.30999603332011105
0.9500000000000001,25,11058,387,3,1603,0.317929393097977
0.9500000000000001,25,11058,387,5,1645,0.3262594208647362
0.9500000000000001,25,11058,387,9,1670,0.3312177707259024
0.9500000000000001,25,11058,387,15,1676,0.3324077746925823
0.9500000000000001,25,11058,387,25,1677,0.33260610868702895
1,1,11640,410,0,1243,0.24652915509718365
1,1,11640,410,1,1556,0.3086076953589845
1,1,11640,410,2,1633,0.32387941293137645
1,1,11640,410,3,1677,0.33260610868702895
1,1,11640,410,5,1719,0.3409361364537882
1,1,11640,410,9,1744,0.3458944863149544
1,1,11640,410,15,1751,0.3472828242760809
1,1,11640,410,25,1752,0.34748115827052756
1,2,11640,410,0,1243,0.24652915509718365
1,2,11640,410,1,1556,0.3086076953589845
1,2,11640,410,2,1633,0.32387941293137645
1,2,11640,410,3,1677,0.33260610868702895
1,2,11640,410,5,1719,0.3409361364537882
1,2,11640,410,9,1744,0.3458944863149544
1,2,11640,410,15,1751,0.3472828242760809
1,2,11640,410,25,1752,0.34748115827052756
1,3,11640,410,0,1243,0.24652915509718365
1,3,11640,410,1,1556,0.3086076953589845
1,3,11640,410,2,1633,0.32387941293137645
1,3,11640,410,3,1677,0.33260610868702895
1,3,11640,410,5,1719,0.3409361364537882
1,3,11640,410,9,1744,0.3458944863149544
1,3,11640,410,15,1751,0.3472828242760809
1,3,11640,410,25,1752,0.34748115827052756
1,4,11640,410,0,1243,0.24652915509718365
1,4,11640,410,1,1556,0.3086076953589845
1,4,11640,410,2,1633,0.32387941293137645
1,4,11640,410,3,1677,0.33260610868702895
1,4,11640,410,5,1719,0.3409361364537882
1,4,11640,410,9,1744,0.3458944863149544
1,4,11640,410,15,1751,0.3472828242760809
1,4,11640,410,25,1752,0.34748115827052756
1,5,11640,410,0,1243,0.24652915509718365
1,5,11640,410,1,1556,0.3086076953589845
1,5,11640,410,2,1633,0.32387941293137645
1,5,11640,410,3,1677,0.33260610868702895
1,5,11640,410,5,1719,0.3409361364537882
1,5,11640,410,9,1744,0.3458944863149544
1,5,11640,410,15,1751,0.3472828242760809
1,5,11640,410,25,1752,0.34748115827052756
1,6,11640,410,0,1243,0.24652915509718365
1,6,11640,410,1,1556,0.3086076953589845
1,6,11640,410,2,1633,0.32387941293137645
1,6,11640,410,3,1677,0.33260610868702895
1,6,11640,410,5,1719,0.3409361364537882
1,6,11640,410,9,1744,0.3458944863149544
1,6,11640,410,15,1751,0.3472828242760809
1,6,11640,410,25,1752,0.34748115827052756
1,7,11640,410,0,1243,0.24652915509718365
1,7,11640,410,1,1556,0.3086076953589845
1,7,11640,410,2,1633,0.32387941293137645
1,7,11640,410,3,1677,0.33260610868702895
1,7,11640,410,5,1719,0.3409361364537882
1,7,11640,410,9,1744,0.3458944863149544
1,7,11640,410,15,1751,0.3472828242760809
1,7,11640,410,25,1752,0.34748115827052756
1,8,11640,410,0,1243,0.24652915509718365
1,8,11640,410,1,1556,0.3086076953589845
1,8,11640,410,2,1633,0.32387941293137645
1,8,11640,410,3,1677,0.33260610868702895
1,8,11640,410,5,1719,0.3409361364537882
1,8,11640,410,9,1744,0.3458944863149544
1,8,11640,410,15,1751,0.3472828242760809
1,8,11640,410,25,1752,0.34748115827052756
1,9,11640,410,0,1243,0.24652915509718365
1,9,11640,410,1,1556,0.3086076953589845
1,9,11640,410,2,1633,0.32387941293137645
1,9,11640,410,3,1677,0.33260610868702895
1,9,11640,410,5,1719,0.3409361364537882
1,9,11640,410,9,1744,0.3458944863149544
1,9,11640,410,15,1751,0.3472828242760809
1,9,11640,410,25,1752,0.34748115827052756
1,10,11640,410,0,1243,0.24652915509718365
1,10,11640,410,1,1556,0.3086076953589845
1,10,11640,410,2,1633,0.32387941293137645
1,10,11640,410,3,1677,0.33260610868702895
1,10,11640,410,5,1719,0.3409361364537882
1,10,11640,410,9,1744,0.3458944863149544
1,10,11640,410,15,1751,0.3472828242760809
1,10,11640,410,25,1752,0.34748115827052756
1,11,11640,410,0,1243,0.24652915509718365
1,11,11640,410,1,1556,0.3086076953589845
1,11,11640,410,2,1633,0.32387941293137645
1,11,11640,410,3,1677,0.33260610868702895
1,11,11640,410,5,1719,0.3409361364537882
1,11,11640,410,9,1744,0.3458944863149544
1,11,11640,410,15,1751,0.3472828242760809
1,11,11640,410,25,1752,0.34748115827052756
1,12,11640,410,0,1243,0.24652915509718365
1,12,11640,410,1,1556,0.3086076953589845
1,12,11640,410,2,1633,0.32387941293137645
1,12,11640,410,3,1677,0.33260610868702895
1,12,11640,410,5,1719,0.3409361364537882
1,12,11640,410,9,1744,0.3458944863149544
1,12,11640,410,15,1751,0.3472828242760809
1,12,11640,410,25,1752,0.34748115827052756
1,13,11640,410,0,1243,0.24652915509718365
1,13,11640,410,1,1556,0.3086076953589845
1,13,11640,410,2,1633,0.32387941293137645
1,13,11640,410,3,1677,0.33260610868702895
1,13,11640,410,5,1719,0.3409361364537882
1,13,11640,410,9,1744,0.3458944863149544
1,13,11640,410,15,1751,0.3472828242760809
1,13,11640,410,25,1752,0.34748115827052756
1,14,11640,410,0,1243,0.24652915509718365
1,14,11640,410,1,1556,0.3086076953589845
1,14,11640,410,2,1633,0.32387941293137645
1,14,11640,410,3,1677,0.33260610868702895
1,14,11640,410,5,1719,0.3409361364537882
1,14,11640,410,9,1744,0.3458944863149544
1,14,11640,410,15,1751,0.3472828242760809
1,14,11640,410,25,1752,0.34748115827052756
1,15,11640,410,0,1243,0.24652915509718365
1,15,11640,410,1,1556,0.3086076953589845
1,15,11640,410,2,1633,0.32387941293137645
1,15,11640,410,3,1677,0.33260610868702895
1,15,11640,410,5,1719,0.3409361364537882
1,15,11640,410,9,1744,0.3458944863149544
1,15,11640,410,15,1751,0.3472828242760809
1,15,11640,410,25,1752,0.34748115827052756
1,16,11640,410,0,1243,0.24652915509718365
1,16,11640,410,1,1556,0.3086076953589845
1,16,11640,410,2,1633,0.32387941293137645
1,16,11640,410,3,1677,0.33260610868702895
1,16,11640,410,5,1719,0.3409361364537882
1,16,11640,410,9,1744,0.3458944863149544
1,16,11640,410,15,1751,0.3472828242760809
1,16,11640,410,25,1752,0.34748115827052756
1,17,11640,410,0,1243,0.24652915509718365
1,17,11640,410,1,1556,0.3086076953589845
1,17,11640,410,2,1633,0.32387941293137645
1,17,11640,410,3,1677,0.33260610868702895
1,17,11640,410,5,1719,0.3409361364537882
1,17,11640,410,9,1744,0.3458944863149544
1,17,11640,410,15,1751,0.3472828242760809
1,17,11640,410,25,1752,0.34748115827052756
1,18,11640,410,0,1243,0.24652915509718365
1,18,11640,410,1,1556,0.3086076953589845
1,18,11640,410,2,1633,0.32387941293137645
1,18,11640,410,3,1677,0.33260610868702895
1,18,11640,410,5,1719,0.3409361364537882
1,18,11640,410,9,1744,0.3458944863149544
1,18,11640,410,15,1751,0.3472828242760809
1,18,11640,410,25,1752,0.34748115827052756
1,19,11640,410,0,1243,0.24652915509718365
1,19,11640,410,1,1556,0.3086076953589845
1,19,11640,410,2,1633,0.32387941293137645
1,19,11640,410,3,1677,0.33260610868702895
1,19,11640,410,5,1719,0.3409361364537882
1,19,11640,410,9,1744,0.3458944863149544
1,19,11640,410,15,1751,0.3472828242760809
1,19,11640,410,25,1752,0.34748115827052756
1,20,11640,410,0,1243,0.24652915509718365
1,20,11640,410,1,1556,0.3086076953589845
1,20,11640,410,2,1633,0.32387941293137645
1,20,11640,410,3,1677,0.33260610868702895
1,20,11640,410,5,1719,0.3409361364537882
1,20,11640,410,9,1744,0.3458944863149544
1,20,11640,410,15,1751,0.3472828242760809
1,20,11640,410,25,1752,0.34748115827052756
1,21,11640,410,0,1243,0.24652915509718365
1,21,11640,410,1,1556,0.3086076953589845
1,21,11640,410,2,1633,0.32387941293137645
1,21,11640,410,3,1677,0.33260610868702895
1,21,11640,410,5,1719,0.3409361364537882
1,21,11640,410,9,1744,0.3458944863149544
1,21,11640,410,15,1751,0.3472828242760809
1,21,11640,410,25,1752,0.34748115827052756
1,22,11640,410,0,1243,0.24652915509718365
1,22,11640,410,1,1556,0.3086076953589845
1,22,11640,410,2,1633,0.32387941293137645
1,22,11640,410,3,1677,0.33260610868702895
1,22,11640,410,5,1719,0.3409361364537882
1,22,11640,410,9,1744,0.3458944863149544
1,22,11640,410,15,1751,0.3472828242760809
1,22,11640,410,25,1752,0.34748115827052756
1,23,11640,410,0,1243,0.24652915509718365
1,23,11640,410,1,1556,0.3086076953589845
1,23,11640,410,2,1633,0.32387941293137645
1,23,11640,410,3,1677,0.33260610868702895
1,23,11640,410,5,1719,0.3409361364537882
1,23,11640,410,9,1744,0.3458944863149544
1,23,11640,410,15,1751,0.3472828242760809
1,23,11640,410,25,1752,0.34748115827052756
